167, -86.79731, 49.661125, -36.121857, -36.547913, -136.12186, -36.54792
168, -87.56626, 48.29233, -34.20925, -36.283253, -134.20926, -36.28326
169, -88.31364, 46.91164, -32.327675, -35.94711, -132.32767, -35.947117
170, -89.03924, 45.519382, -30.479523, -35.540836, -130.47952, -35.540844
171, -89.74289, 44.115906, -28.667149, -35.065872, -128.66714, -35.06588
172, -90.42443, 42.70155, -26.892883, -34.523716, -126.89288, -34.523724
173, -91.08368, 41.276676, -25.158958, -33.91595, -125.15896, -33.91596
174, -91.720474, 39.841625, -23.467575, -33.24423, -123.467575, -33.244236
175, -92.334656, 38.39675, -21.820862, -32.51027, -121.82086, -32.510277
176, -92.926094, 36.942417, -20.22094, -31.71587, -120.22094, -31.71588
177, -93.49461, 35.478973, -18.66977, -30.862885, -118.66977, -30.862894
178, -94.04009, 34.006786, -17.169327, -29.953243, -117.16933, -29.953253
179, -94.562386, 32.52622, -15.721481, -28.988914, -115.72148, -28.988924
180, -95.06138, 31.037632, -14.328064, -27.971966, -114.328064, -27.971975
181, -95.536934, 29.541393, -12.990814, -26.904491, -112.990814, -26.904501
182, -95.988945, 28.037876, -11.711395, -25.788647, -111.711395, -25.788656
183, -96.4173, 26.527443, -10.491402, -24.626648, -110.4914, -24.626657
184, -96.821884, 25.010475, -9.332359, -23.42075, -109.33236, -23.42076
185, -97.2026, 23.487343, -8.2357025, -22.173271, -108.2357, -22.17328
186, -97.55936, 21.958422, -7.2028046, -20.886564, -107.202805, -20.886574
187, -97.89207, 20.424086, -6.234932, -19.563032, -106.23493, -19.563042
188, -98.200645, 18.884716, -5.3332977, -18.205112, -105.3333, -18.205122
189, -98.48503, 17.34069, -4.4990234, -16.81528, -104.49902, -16.81529
190, -98.745125, 15.792394, -3.7331161, -15.396043, -103.733116, -15.396051
191, -98.98089, 14.240202, -3.0365524, -13.949955, -103.03655, -13.949964
192, -99.19225, 12.6845, -2.4101791, -12.479586, -102.41018, -12.479594
193, -99.37917, 11.125672, -1.8547897, -10.987531, -101.85479, -10.987539
194, -99.54159, 9.564102, -1.3710251, -9.476418, -101.371025, -9.476426
195, -99.679474, 8.0001745, -0.9595337, -7.9488897, -100.95953, -7.9488983
196, -99.792786, 6.434275, -0.62078094, -6.4076095, -100.62078, -6.407618
197, -99.8815, 4.86679, -0.35521698, -4.855256, -100.35522, -4.8552647
198, -99.9456, 3.298105, -0.1631546, -3.2945158, -100.163155, -3.2945247
199, -99.985054, 1.7286068, -0.044815063, -1.7280902, -100.044815, -1.7280989
